"","to","from","movers","date","fr_pat","to_pat","fr_users","to_users"
"3411","51051","51019",13,2019-01-01,10,26,135376,22626
"3412","51051","51161",0,2019-01-01,77,26,173951,22626
"3413","51051","51750",44,2019-01-01,124,26,32409,22626
"3414","51051","51073",0,2019-01-01,36,26,62095,22626
"3415","51051","51087",0,2019-01-01,43,26,558046,22626
"3416","51051","51121",0,2019-01-01,60,26,161239,22626
"3417","51051","51169",36,2019-01-01,81,26,28701,22626
"3418","51051","51041",28,2019-01-01,21,26,584264,22626
"3419","51051","51155",0,2019-01-01,74,26,57623,22626
"3420","51051","51036",0,2019-01-01,19,26,10204,22626
"3421","51051","51165",15,2019-01-01,79,26,130193,22626
"3422","51051","51059",0,2019-01-01,29,26,1763382,22626
"3423","51051","51540",0,2019-01-01,99,26,68209,22626
"3424","51051","51049",0,2019-01-01,25,26,15453,22626
"3425","51051","51820",0,2019-01-01,131,26,34029,22626
"3426","51051","51159",0,2019-01-01,76,26,14532,22626
"3427","51051","51187",0,2019-01-01,90,26,64982,22626
"3428","51051","51650",0,2019-01-01,110,26,224693,22626
"3429","51051","51001",0,2019-01-01,1,26,46982,22626
"3430","51051","51029",0,2019-01-01,15,26,28349,22626
"3431","51051","51550",0,2019-01-01,100,26,404560,22626
"3432","51051","51037",0,2019-01-01,20,26,21475,22626
"3433","51051","51840",0,2019-01-01,133,26,41272,22626
"3434","51051","51179",0,2019-01-01,86,26,227335,22626
"3435","51051","51149",0,2019-01-01,72,26,63575,22626
"3436","51051","51135",0,2019-01-01,65,26,24627,22626
"3437","51051","51710",0,2019-01-01,119,26,408163,22626
"3438","51051","51530",0,2019-01-01,98,26,10410,22626
"3439","51051","51191",222,2019-01-01,91,26,87011,22626
"3440","51051","51091",0,2019-01-01,45,26,2025,22626
"3441","51051","51089",0,2019-01-01,44,26,92093,22626
"3442","51051","51185",33,2019-01-01,89,26,66906,22626
"3443","51051","51153",0,2019-01-01,73,26,727098,22626
"3444","51051","51199",0,2019-01-01,95,26,111883,22626
"3445","51051","51139",0,2019-01-01,67,26,40673,22626
"3446","51051","51183",0,2019-01-01,88,26,17885,22626
"3447","51051","51021",0,2019-01-01,11,26,9754,22626
"3448","51051","51730",0,2019-01-01,121,26,49745,22626
"3449","51051","51590",0,2019-01-01,103,26,68488,22626
"3450","51051","51163",0,2019-01-01,78,26,35665,22626
"3451","51051","51097",0,2019-01-01,48,26,11873,22626
"3452","51051","51007",0,2019-01-01,4,26,22500,22626
"3453","51051","51093",14,2019-01-01,46,26,60681,22626
"3454","51051","51095",0,2019-01-01,47,26,109104,22626
"3455","51051","51009",0,2019-01-01,5,26,58598,22626
"3456","51051","51720",89,2019-01-01,120,26,6050,22626
"3457","51051","51181",0,2019-01-01,87,26,11331,22626
"3458","51051","51177",0,2019-01-01,85,26,221513,22626
"3459","51053","51630",0,2019-01-01,108,27,44534,43933
"3460","51053","51003",0,2019-01-01,2,27,156239,43933
"3461","51053","51800",16,2019-01-01,129,27,150156,43933
"3462","51053","51081",158,2019-01-01,40,27,18707,43933
"3463","51053","51143",48,2019-01-01,69,27,117603,43933
"3464","51053","51113",0,2019-01-01,56,27,21001,43933
"3465","51053","51683",0,2019-01-01,115,27,66164,43933
"3466","51053","51017",0,2019-01-01,9,27,6549,43933
"3467","51053","51685",0,2019-01-01,116,27,29141,43933
"3468","51053","51063",0,2019-01-01,31,27,27190,43933
"3469","51053","51680",46,2019-01-01,114,27,117483,43933
"3470","51053","51171",28,2019-01-01,82,27,70180,43933
"3471","51053","51043",0,2019-01-01,22,27,22764,43933
"3472","51053","51810",33,2019-01-01,130,27,784792,43933
"3473","51053","51670",436,2019-01-01,112,27,38762,43933
"3474","51053","51119",19,2019-01-01,59,27,16430,43933
"3475","51053","51105",0,2019-01-01,52,27,35683,43933
"3476","51053","51610",0,2019-01-01,106,27,18212,43933
"3477","51053","51075",72,2019-01-01,37,27,36004,43933
"3478","51053","51145",67,2019-01-01,70,27,49855,43933
"3479","51053","51740",19,2019-01-01,123,27,161186,43933
"3480","51053","51053",32711,2019-01-01,27,27,50342,43933
"3481","51053","51570",642,2019-01-01,101,27,33302,43933
"3482","51053","51045",0,2019-01-01,23,27,8129,43933
"3483","51053","51159",0,2019-01-01,76,27,14532,43933
"3484","51053","51069",29,2019-01-01,34,27,137274,43933
"3485","51053","51620",19,2019-01-01,107,27,12464,43933
"3486","51053","51155",0,2019-01-01,74,27,57623,43933
"3487","51053","51065",49,2019-01-01,32,27,41315,43933
"3488","51053","51770",0,2019-01-01,126,27,158696,43933
"3489","51053","51103",0,2019-01-01,51,27,14049,43933
"3490","51053","51660",0,2019-01-01,111,27,84786,43933
"3491","51053","51059",64,2019-01-01,29,27,1763382,43933
"3492","51053","51057",0,2019-01-01,28,27,19001,43933
"3493","51053","51640",0,2019-01-01,109,27,7278,43933
"3494","51053","51047",16,2019-01-01,24,27,78830,43933
"3495","51053","51005",0,2019-01-01,3,27,24296,43933
"3496","51053","51071",0,2019-01-01,35,27,27875,43933
"3497","51053","51013",0,2019-01-01,7,27,302943,43933
"3498","51053","51169",0,2019-01-01,81,27,28701,43933
"3499","51053","51678",0,2019-01-01,113,27,11226,43933
"3500","51053","51600",0,2019-01-01,105,27,33021,43933
"3501","51053","51775",0,2019-01-01,127,27,43358,43933
"3502","51053","51137",18,2019-01-01,66,27,56203,43933
"3503","51053","51077",0,2019-01-01,38,27,22261,43933
"3504","51053","51095",34,2019-01-01,47,27,109104,43933
"3505","51053","51580",0,2019-01-01,102,27,8712,43933
"3506","51053","51187",0,2019-01-01,90,27,64982,43933
"3507","51053","51820",0,2019-01-01,131,27,34029,43933
"3508","51053","51750",88,2019-01-01,124,27,32409,43933
"3509","51053","51015",15,2019-01-01,8,27,128468,43933
"3510","51053","51510",0,2019-01-01,96,27,213087,43933
"3511","51053","51141",0,2019-01-01,68,27,29110,43933
"3512","51053","51550",128,2019-01-01,100,27,404560,43933
"3513","51053","51027",0,2019-01-01,14,27,34563,43933
"3514","51053","51595",32,2019-01-01,104,27,7929,43933
"3515","51053","51760",326,2019-01-01,125,27,354947,43933
"3516","51053","51061",16,2019-01-01,30,27,107514,43933
"3517","51053","51135",221,2019-01-01,65,27,24627,43933
"3518","51053","51131",0,2019-01-01,63,27,16552,43933
"3519","51053","51033",0,2019-01-01,17,27,50376,43933
"3520","51053","51700",36,2019-01-01,118,27,300145,43933
"3521","51053","51173",0,2019-01-01,83,27,50469,43933
"3522","51053","51031",0,2019-01-01,16,27,101999,43933
"3523","51053","51125",0,2019-01-01,61,27,22989,43933
"3524","51053","51089",0,2019-01-01,44,27,92093,43933
"3525","51053","51083",0,2019-01-01,41,27,58170,43933
"3526","51053","51790",0,2019-01-01,128,27,38974,43933
"3527","51053","51840",0,2019-01-01,133,27,41272,43933
"3528","51053","51011",0,2019-01-01,6,27,29404,43933
"3529","51053","51025",509,2019-01-01,13,27,25288,43933
"3530","51053","51590",19,2019-01-01,103,27,68488,43933
"3531","51053","51133",0,2019-01-01,64,27,17739,43933
"3532","51053","51191",0,2019-01-01,91,27,87011,43933
"3533","51053","51019",13,2019-01-01,10,27,135376,43933
"3534","51053","51530",0,2019-01-01,98,27,10410,43933
"3535","51053","51161",14,2019-01-01,77,27,173951,43933
"3536","51053","51520",0,2019-01-01,97,27,25038,43933
"3537","51053","51121",28,2019-01-01,60,27,161239,43933
"3538","51053","51099",0,2019-01-01,49,27,40754,43933
"3539","51053","51139",0,2019-01-01,67,27,40673,43933
"3540","51053","51041",2763,2019-01-01,21,27,584264,43933
"3541","51053","51195",32,2019-01-01,93,27,65949,43933
"3542","51053","51193",19,2019-01-01,92,27,28073,43933
"3543","51053","51149",968,2019-01-01,72,27,63575,43933
"3544","51053","51009",0,2019-01-01,5,27,58598,43933
"3545","51053","51540",0,2019-01-01,99,27,68209,43933
"3546","51053","51021",0,2019-01-01,11,27,9754,43933
"3547","51053","51650",0,2019-01-01,110,27,224693,43933
"3548","51053","51690",0,2019-01-01,117,27,22276,43933
"3549","51053","51073",42,2019-01-01,36,27,62095,43933
"3550","51053","51101",0,2019-01-01,50,27,28523,43933
"3551","51053","51001",0,2019-01-01,1,27,46982,43933
"3552","51053","51029",0,2019-01-01,15,27,28349,43933
"3553","51053","51197",0,2019-01-01,94,27,47549,43933
"3554","51053","51153",117,2019-01-01,73,27,727098,43933
"3555","51053","51036",25,2019-01-01,19,27,10204,43933
"3556","51053","51107",14,2019-01-01,53,27,580113,43933
"3557","51053","51035",0,2019-01-01,18,27,45489,43933
"3558","51053","51147",98,2019-01-01,71,27,39815,43933
"3559","51053","51175",72,2019-01-01,84,27,31773,43933
"3560","51053","51830",0,2019-01-01,132,27,21163,43933
"3561","51053","51127",11,2019-01-01,62,27,35250,43933
"3562","51053","51117",80,2019-01-01,58,27,48003,43933
"3563","51053","51115",0,2019-01-01,57,27,13186,43933
"3564","51053","51157",0,2019-01-01,75,27,9162,43933
"3565","51053","51085",189,2019-01-01,42,27,185889,43933
"3566","51053","51199",0,2019-01-01,95,27,111883,43933
"3567","51053","51183",342,2019-01-01,88,27,17885,43933
"3568","51053","51167",0,2019-01-01,80,27,46676,43933
"3569","51053","51179",72,2019-01-01,86,27,227335,43933
"3570","51053","51730",2170,2019-01-01,121,27,49745,43933
"3571","51053","51023",0,2019-01-01,12,27,58981,43933
"3572","51053","51177",0,2019-01-01,85,27,221513,43933
"3573","51053","51091",0,2019-01-01,45,27,2025,43933
"3574","51053","51049",0,2019-01-01,25,27,15453,43933
"3575","51053","51087",430,2019-01-01,43,27,558046,43933
"3576","51053","51735",0,2019-01-01,122,27,20849,43933
"3577","51053","51067",16,2019-01-01,33,27,96126,43933
"3578","51053","51185",0,2019-01-01,89,27,66906,43933
"3579","51053","51109",31,2019-01-01,54,27,55210,43933
"3580","51053","51079",35,2019-01-01,39,27,30089,43933
"3581","51053","51165",0,2019-01-01,79,27,130193,43933
"3582","51053","51181",86,2019-01-01,87,27,11331,43933
"3583","51053","51093",28,2019-01-01,46,27,60681,43933
"3584","51053","51097",0,2019-01-01,48,27,11873,43933
"3585","51053","51051",0,2019-01-01,26,27,24349,43933
"3586","51053","51007",237,2019-01-01,4,27,22500,43933
"3587","51053","51111",46,2019-01-01,55,27,20351,43933
"3588","51053","51720",0,2019-01-01,120,27,6050,43933
"3589","51053","51037",0,2019-01-01,20,27,21475,43933
"3590","51053","51710",41,2019-01-01,119,27,408163,43933
"3591","51053","51163",0,2019-01-01,78,27,35665,43933
"3592","51057","51053",47,2019-01-01,27,28,50342,21077
"3593","51057","51191",0,2019-01-01,91,28,87011,21077
"3594","51057","51810",16,2019-01-01,130,28,784792,21077
"3595","51057","51017",0,2019-01-01,9,28,6549,21077
"3596","51057","51187",60,2019-01-01,90,28,64982,21077
"3597","51057","51027",0,2019-01-01,14,28,34563,21077
"3598","51057","51103",143,2019-01-01,51,28,14049,21077
"3599","51057","51069",0,2019-01-01,34,28,137274,21077
"3600","51057","51057",12561,2019-01-01,28,28,19001,21077
"3601","51057","51580",0,2019-01-01,102,28,8712,21077
"3602","51057","51570",0,2019-01-01,101,28,33302,21077
"3603","51057","51173",0,2019-01-01,83,28,50469,21077
"3604","51057","51185",0,2019-01-01,89,28,66906,21077
"3605","51057","51141",0,2019-01-01,68,28,29110,21077
"3606","51057","51043",0,2019-01-01,22,28,22764,21077
"3607","51057","51041",85,2019-01-01,21,28,584264,21077
"3608","51057","51143",0,2019-01-01,69,28,117603,21077
"3609","51057","51595",0,2019-01-01,104,28,7929,21077
"3610","51057","51760",174,2019-01-01,125,28,354947,21077
"3611","51057","51135",0,2019-01-01,65,28,24627,21077
"3612","51057","51600",0,2019-01-01,105,28,33021,21077
"3613","51057","51033",140,2019-01-01,17,28,50376,21077
"3614","51057","51019",0,2019-01-01,10,28,135376,21077
"3615","51057","51175",0,2019-01-01,84,28,31773,21077
"3616","51057","51005",0,2019-01-01,3,28,24296,21077
"3617","51057","51530",0,2019-01-01,98,28,10410,21077
"3618","51057","51520",0,2019-01-01,97,28,25038,21077
"3619","51057","51169",0,2019-01-01,81,28,28701,21077
"3620","51057","51740",0,2019-01-01,123,28,161186,21077
"3621","51057","51011",12,2019-01-01,6,28,29404,21077
"3622","51057","51770",0,2019-01-01,126,28,158696,21077
"3623","51057","51105",0,2019-01-01,52,28,35683,21077
"3624","51057","51153",33,2019-01-01,73,28,727098,21077
"3625","51057","51179",130,2019-01-01,86,28,227335,21077
"3626","51057","51061",32,2019-01-01,30,28,107514,21077
"3627","51057","51590",19,2019-01-01,103,28,68488,21077
"3628","51057","51147",0,2019-01-01,71,28,39815,21077
"3629","51057","51059",320,2019-01-01,29,28,1763382,21077
"3630","51057","51015",0,2019-01-01,8,28,128468,21077
"3631","51057","51013",0,2019-01-01,7,28,302943,21077
"3632","51057","51750",0,2019-01-01,124,28,32409,21077
"3633","51057","51029",0,2019-01-01,15,28,28349,21077
"3634","51057","51139",0,2019-01-01,67,28,40673,21077
"3635","51057","51197",0,2019-01-01,94,28,47549,21077
"3636","51057","51025",0,2019-01-01,13,28,25288,21077
"3637","51057","51035",0,2019-01-01,18,28,45489,21077
"3638","51057","51009",0,2019-01-01,5,28,58598,21077
"3639","51057","51131",0,2019-01-01,63,28,16552,21077
"3640","51057","51149",0,2019-01-01,72,28,63575,21077
"3641","51057","51840",0,2019-01-01,133,28,41272,21077
"3642","51057","51127",11,2019-01-01,62,28,35250,21077
"3643","51057","51045",0,2019-01-01,23,28,8129,21077
"3644","51057","51003",62,2019-01-01,2,28,156239,21077
"3645","51057","51700",0,2019-01-01,118,28,300145,21077
"3646","51057","51099",102,2019-01-01,49,28,40754,21077
"3647","51057","51510",0,2019-01-01,96,28,213087,21077
"3648","51057","51199",0,2019-01-01,95,28,111883,21077
"3649","51057","51036",0,2019-01-01,19,28,10204,21077
"3650","51057","51735",0,2019-01-01,122,28,20849,21077
"3651","51057","51137",0,2019-01-01,66,28,56203,21077
"3652","51057","51730",0,2019-01-01,121,28,49745,21077
"3653","51057","51670",0,2019-01-01,112,28,38762,21077
"3654","51057","51021",0,2019-01-01,11,28,9754,21077
"3655","51057","51047",0,2019-01-01,24,28,78830,21077
"3656","51057","51161",0,2019-01-01,77,28,173951,21077
"3657","51057","51145",0,2019-01-01,70,28,49855,21077
"3658","51057","51121",14,2019-01-01,60,28,161239,21077
"3659","51057","51001",0,2019-01-01,1,28,46982,21077
"3660","51057","51085",505,2019-01-01,42,28,185889,21077
"3661","51057","51685",0,2019-01-01,116,28,29141,21077
"3662","51057","51167",0,2019-01-01,80,28,46676,21077
"3663","51057","51610",0,2019-01-01,106,28,18212,21077
"3664","51057","51079",0,2019-01-01,39,28,30089,21077
"3665","51057","51077",0,2019-01-01,38,28,22261,21077
"3666","51057","51133",1092,2019-01-01,64,28,17739,21077
"3667","51057","51063",0,2019-01-01,31,28,27190,21077
"3668","51057","51177",154,2019-01-01,85,28,221513,21077
"3669","51057","51540",25,2019-01-01,99,28,68209,21077
"3670","51057","51125",0,2019-01-01,61,28,22989,21077
"3671","51057","51171",14,2019-01-01,82,28,70180,21077
"3672","51057","51089",0,2019-01-01,44,28,92093,21077
"3673","51057","51690",0,2019-01-01,117,28,22276,21077
"3674","51057","51083",0,2019-01-01,41,28,58170,21077
"3675","51057","51037",0,2019-01-01,20,28,21475,21077
"3676","51057","51680",31,2019-01-01,114,28,117483,21077
"3677","51057","51195",0,2019-01-01,93,28,65949,21077
"3678","51057","51023",0,2019-01-01,12,28,58981,21077
"3679","51057","51095",52,2019-01-01,47,28,109104,21077
"3680","51057","51065",16,2019-01-01,32,28,41315,21077
"3681","51057","51163",0,2019-01-01,78,28,35665,21077
"3682","51057","51830",17,2019-01-01,132,28,21163,21077
"3683","51057","51031",0,2019-01-01,16,28,101999,21077
"3684","51057","51159",1341,2019-01-01,76,28,14532,21077
"3685","51057","51071",0,2019-01-01,35,28,27875,21077
"3686","51057","51157",0,2019-01-01,75,28,9162,21077
"3687","51057","51113",0,2019-01-01,56,28,21001,21077
"3688","51057","51640",0,2019-01-01,109,28,7278,21077
"3689","51057","51097",995,2019-01-01,48,28,11873,21077
"3690","51057","51111",0,2019-01-01,55,28,20351,21077
"3691","51057","51107",29,2019-01-01,53,28,580113,21077
"3692","51057","51181",0,2019-01-01,87,28,11331,21077
"3693","51057","51051",0,2019-01-01,26,28,24349,21077
"3694","51057","51119",77,2019-01-01,59,28,16430,21077
"3695","51057","51049",0,2019-01-01,25,28,15453,21077
"3696","51057","51091",0,2019-01-01,45,28,2025,21077
"3697","51057","51710",20,2019-01-01,119,28,408163,21077
"3698","51057","51101",584,2019-01-01,50,28,28523,21077
"3699","51057","51073",113,2019-01-01,36,28,62095,21077
"3700","51057","51650",0,2019-01-01,110,28,224693,21077
"3701","51057","51087",340,2019-01-01,43,28,558046,21077
"3702","51057","51081",0,2019-01-01,40,28,18707,21077
"3703","51057","51775",0,2019-01-01,127,28,43358,21077
"3704","51057","51109",15,2019-01-01,54,28,55210,21077
"3705","51057","51193",1038,2019-01-01,92,28,28073,21077
"3706","51057","51678",0,2019-01-01,113,28,11226,21077
"3707","51057","51117",0,2019-01-01,58,28,48003,21077
"3708","51057","51620",0,2019-01-01,107,28,12464,21077
"3709","51057","51720",0,2019-01-01,120,28,6050,21077
"3710","51057","51820",0,2019-01-01,131,28,34029,21077
"3711","51057","51683",0,2019-01-01,115,28,66164,21077
"3712","51057","51075",43,2019-01-01,37,28,36004,21077
"3713","51057","51115",517,2019-01-01,57,28,13186,21077
"3714","51057","51165",0,2019-01-01,79,28,130193,21077
"3715","51057","51067",0,2019-01-01,33,28,96126,21077
"3716","51057","51183",0,2019-01-01,88,28,17885,21077
"3717","51057","51790",33,2019-01-01,128,28,38974,21077
"3718","51057","51007",31,2019-01-01,4,28,22500,21077
"3719","51057","51660",0,2019-01-01,111,28,84786,21077
"3720","51057","51093",0,2019-01-01,46,28,60681,21077
"3721","51057","51630",18,2019-01-01,108,28,44534,21077
"3722","51057","51800",0,2019-01-01,129,28,150156,21077
"3723","51057","51155",16,2019-01-01,74,28,57623,21077
"3724","51057","51550",0,2019-01-01,100,28,404560,21077
"3725","51059","51095",294,2019-01-01,47,29,109104,1735662
"3726","51059","51139",128,2019-01-01,67,29,40673,1735662
"3727","51059","51135",0,2019-01-01,65,29,24627,1735662
"3728","51059","51077",51,2019-01-01,38,29,22261,1735662
"3729","51059","51121",6553,2019-01-01,60,29,161239,1735662
"3730","51059","51101",37,2019-01-01,50,29,28523,1735662
"3731","51059","51141",149,2019-01-01,68,29,29110,1735662
"3732","51059","51520",27,2019-01-01,97,29,25038,1735662
"3733","51059","51730",55,2019-01-01,121,29,49745,1735662
"3734","51059","51011",12,2019-01-01,6,29,29404,1735662
"3735","51059","51760",8881,2019-01-01,125,29,354947,1735662
"3736","51059","51670",0,2019-01-01,112,29,38762,1735662
"3737","51059","51017",0,2019-01-01,9,29,6549,1735662
"3738","51059","51770",39,2019-01-01,126,29,158696,1735662
"3739","51059","51143",32,2019-01-01,69,29,117603,1735662
"3740","51059","51685",2183,2019-01-01,116,29,29141,1735662
"3741","51059","51099",469,2019-01-01,49,29,40754,1735662
"3742","51059","51187",540,2019-01-01,90,29,64982,1735662
"3743","51059","51167",0,2019-01-01,80,29,46676,1735662
"3744","51059","51031",28,2019-01-01,16,29,101999,1735662
"3745","51059","51103",0,2019-01-01,51,29,14049,1735662
"3746","51059","51193",346,2019-01-01,92,29,28073,1735662
"3747","51059","51079",70,2019-01-01,39,29,30089,1735662
"3748","51059","51600",7960,2019-01-01,105,29,33021,1735662
"3749","51059","51131",0,2019-01-01,63,29,16552,1735662
"3750","51059","51191",15,2019-01-01,91,29,87011,1735662
"3751","51059","51145",81,2019-01-01,70,29,49855,1735662
